action,id,title,countries,source,source_url,lifecycle,reason,scope_quote,source_hash
exclude_scope,sig_2ffcb5c5d8a068f3245e,Tarbert Ferry Terminal to Whitehouse Active Travel Path Developed and Technical Design,GB,scotland,https://api.publiccontractsscotland.gov.uk/v1/Notice?id=ocds-r6ebe6-0000842910,OPEN,"Construction, building control or physical maintenance without a separately stated business-application, Salesforce or AI delivery scope.","Argyll & Bute Council wish to appoint an appropriately qualified and experienced design team to develop the Tarbert to Whitehouse Active Travel Path project from the current concept design through Developed (RIBA Stage 3) and Technical (RIBA Stage 4) Design, and to be Principal Designer during construction (RIBA Stage 5).",9c4b1e03658fa92a5252cff1b5bfc6c27e329191d0e43b5c89cf28dc06735f6b
exclude_scope,sig_313792f94b23582bb480,Tarbert Ferry Terminal to Whitehouse Active Travel Path Developed and Technical Design,GB,scotland,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=SEP564244,FUTURE,"Construction, building control or physical maintenance without a separately stated business-application, Salesforce or AI delivery scope.","Argyll & Bute Council wish to appoint an appropriately qualified and experienced design team to develop the Tarbert to Whitehouse Active Travel Path project from the current concept design through Developed (RIBA Stage 3) and Technical (RIBA Stage 4) Design, and to be Principal Designer during construction (RIBA Stage 5).",342b7a5f2a6b6893ee6495576c526b79c1cfb1d76a2cbfb875dfad3abdfc4853
exclude_scope,sig_3cbcc464fb941f8564a1,The Walking and Cycling Index Residents' Survey 2027,GB,contracts_finder,https://www.contractsfinder.service.gov.uk/Notice/7a5c1533-dcbb-4b02-a0c6-30aee7141064,OPEN,"Execution of surveys or market research without a separately stated business-application, Salesforce or AI delivery scope.","Walk Wheel Cycle Trust wishes to commission an area-wide residents' travel behaviour and attitude ""push-to-online"" survey in up to 16 areas across the UK.",e0d9c38b1cf5893a92605ee062cecac4c9f9fc9560ab9d1e266e35766b7fb7b9
exclude_scope,sig_01fb144abf49519094f1,Training service: Big Data & Cloud Engineering Master's Degree and Artificial Intelligence Master's Degree.,ES,spain,https://contrataciondelestado.es/wps/poc?idEvl=HujqSg%2FKYyRrhBlEHQFSKA%3D%3D&uri=deeplink%3Adetalle_licitacion,OPEN,"Academic degrees or research fellowships without a separately stated business-application, Salesforce or AI delivery scope.",Training service: Big Data & Cloud Engineering Master's Degree and Artificial Intelligence Master's Degree.,e332ea8b422460b2d3528eb31d2889b6a788a40d3288e8e70170180fec185024
exclude_scope,sig_0539033341b24467d5d7,Transport Phenomena (TP),US,grants,https://www.grants.gov/search-results-detail/362063,OPEN,"Physical science, ecological or plant feasibility work without a separately stated business-application, Salesforce or AI delivery scope.","The Transport Phenomena (TP) program supports fundamental research to understand, model, and control the transport of mass, momentum, energy, and species across multiple scales.",b256c3caea7b55a1b1cb1f24f5b10114f2aef333c7a2f82f19f7f5a3487a1940
exclude_scope,sig_1b889f5975835206f15f,Update of SAP licences 2026-2027,ES,ted,https://ted.europa.eu/en/notice/-/detail/624267-2025,FUTURE,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",Actualización de licencias SAP 2026-2027,1245b9ffb3570f925bc27da1e7e6d52add8107b82b6a151c50767b25777c6d26
exclude_scope,sig_1285eeadeb6dd2e0fabd,VAG26F8853 - Supply of Microsoft product licences and related accessories - 2nd edition,IT,ted,https://ted.europa.eu/en/notice/-/detail/604192-2026,OPEN,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",VAG26F8853 - Supply of Microsoft product licences and related accessories - 2nd edition,3380821be37ac70dd0567fa4b854f63fe3f0b9d2c13c420839dfdaad919a2579
exclude_scope,sig_debb3f19d16e67be3946,Vmware ELA Subscription and Support,GB,find_tender,https://www.find-tender.service.gov.uk/Notice/084515-2026,FUTURE,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.","SLC current Vmware ELA subscription expires on 18 April 2027, and requires renewal.",c3dc2b16773fda20ee17cabd16380047661503156601d491b0da933b4f6a41a0
exclude_scope,sig_3866813f4286d45f5bcd,maintenance service for SAP licences in use at Fondazione Istituto Italiano di Tecnologia,IT,ted,https://ted.europa.eu/en/notice/-/detail/806701-2025,FUTURE,"Resale or renewal of unrelated product licences without a separately stated business-application, Salesforce or AI delivery scope.",maintenance service for SAP licences in use at Fondazione Istituto Italiano di Tecnologia,75870c6c88975bafe73cb87f4f21545176f86d44b560be77e79b7db75c2b9e70
restore_candidate,sig_05249dfc3d6c66cdf2de,Digital and IT Professional Services 2,GB,upcoming_agreements,https://www.gca.gov.uk/agreements/RM6413,FUTURE,Explicit digital/IT/AI delivery scope preserved as a candidate; eligibility and fit still require review.,,088949bb747f3eab4c5681651a1a79b39740d31b42d5a9c21128d3a5ec05d34a
restore_candidate,sig_0a6bedde8c757e056885,Quality Assurance and Testing for IT Systems 2,GB,upcoming_agreements,https://www.gca.gov.uk/agreements/RM6148,OPEN,Explicit digital/IT/AI delivery scope preserved as a candidate; eligibility and fit still require review.,,6c07f7287b53de532ade61a2c6e67fabb8ec867533433df5d406e9970635bf81
restore_candidate,sig_9c5c9796b747c5a88b64,Resourcing the AI Adoption Programme,GB,find_tender,https://www.find-tender.service.gov.uk/Notice/087185-2026,FUTURE,Explicit digital/IT/AI delivery scope preserved as a candidate; eligibility and fit still require review.,,441b4e17f172f009cc1a94b07d62d594c95ad47a34f0494376a2805a9add8c64
restore_candidate,sig_a9961283d05e83808998,Virtual Wards/Hospital at Home: Digitally Enabled Healthcare Services,GB,find_tender,https://www.find-tender.service.gov.uk/Notice/085645-2026,FUTURE,Explicit digital/IT/AI delivery scope preserved as a candidate; eligibility and fit still require review.,,9fc485b3678cc871f0c605a169be4ec5d839f4ec12b4b6e6bfd29749d5ac67d0
retire_unavailable,sig_c316414dbc373dea2d87,CANCELLED State invoice and procurement message transmission services,FI,ted,https://ted.europa.eu/en/notice/-/detail/607159-2026,CLOSED,Explicit cancellation or awarded/direct-award notice; no current supplier competition.,,6c9e6c03b89306d27b832e42c5c403dfad4000ebdad4c25e3c8e2eb77f2a7c50
retire_unavailable,sig_873d1859376952537e0f,Notice of awarded contract in accordance with § 135 GWB for software procurement and maintenance for the vehicle registration and driving licence authority,DE,ted,https://ted.europa.eu/en/notice/-/detail/745769-2025,AWARDED,Explicit cancellation or awarded/direct-award notice; no current supplier competition.,,5e8e60168a2f0db896592874ddbc84848ecfcee2fc938e70709ce6724f573330
retire_unavailable,sig_4dad3150d64ada67da42,Transparency notice pursuant to § 135 para. 3 of the Act against Restraints of Competition (GWB) for software procurement and maintenance for the vehicle registration and driving licence authority,DE,ted,https://ted.europa.eu/en/notice/-/detail/686440-2025,CLOSED,Explicit cancellation or awarded/direct-award notice; no current supplier competition.,,5fa7bf26091548303868382b5f953d2c7dffdd374d342749ab7bb386c9453733
